row_index,date,time,temp,weather,wind,humidity,barometer,visibility
2024-02-03 20:51,2024-02-03,20:51,3 °C,Clear.,9 km/h,46%,1017 mbar,16 km
2024-02-03 21:51,2024-02-03,21:51,3 °C,Clear.,9 km/h,48%,1017 mbar,16 km
2024-02-03 22:51,2024-02-03,22:51,3 °C,Clear.,11 km/h,50%,1017 mbar,16 km
2024-02-03 23:51,2024-02-03,23:51,2 °C,Clear.,9 km/h,52%,1017 mbar,16 km
2024-02-04 00:51,2024-02-04,00:51,2 °C,Clear.,15 km/h,52%,1017 mbar,16 km
2024-02-04 01:51,2024-02-04,01:51,1 °C,Clear.,7 km/h,56%,1017 mbar,16 km
2024-02-04 02:51,2024-02-04,02:51,1 °C,Clear.,6 km/h,56%,1017 mbar,16 km
2024-02-04 03:51,2024-02-04,03:51,1 °C,Clear.,7 km/h,54%,1017 mbar,16 km
2024-02-04 04:51,2024-02-04,04:51,-1 °C,Clear.,7 km/h,59%,1017 mbar,16 km
2024-02-04 05:51,2024-02-04,05:51,-1 °C,Clear.,6 km/h,61%,1017 mbar,16 km
2024-02-04 06:51,2024-02-04,06:51,-1 °C,Clear.,11 km/h,61%,1017 mbar,16 km
2024-02-04 07:51,2024-02-04,07:51,-1 °C,Sunny.,9 km/h,59%,1017 mbar,16 km
2024-02-04 08:51,2024-02-04,08:51,0 °C,Sunny.,13 km/h,56%,1018 mbar,16 km
2024-02-04 09:51,2024-02-04,09:51,1 °C,Sunny.,7 km/h,52%,1017 mbar,16 km
2024-02-04 10:51,2024-02-04,10:51,3 °C,Sunny.,9 km/h,48%,1017 mbar,16 km
2024-02-04 11:51,2024-02-04,11:51,5 °C,Sunny.,N/A,41%,1016 mbar,16 km
2024-02-04 12:51,2024-02-04,12:51,7 °C,Sunny.,6 km/h,34%,1015 mbar,16 km
2024-02-04 13:51,2024-02-04,13:51,8 °C,Sunny.,N/A,31%,1014 mbar,16 km
2024-02-04 14:51,2024-02-04,14:51,7 °C,Sunny.,11 km/h,35%,1013 mbar,16 km
2024-02-04 15:51,2024-02-04,15:51,8 °C,Sunny.,6 km/h,34%,1013 mbar,16 km
2024-02-04 16:51,2024-02-04,16:51,6 °C,Sunny.,6 km/h,40%,1013 mbar,16 km
2024-02-04 17:51,2024-02-04,17:51,6 °C,Clear.,7 km/h,38%,1013 mbar,16 km
2024-02-04 19:51,2024-02-04,19:51,5 °C,Clear.,6 km/h,45%,1013 mbar,16 km
2024-02-04 20:51,2024-02-04,20:51,4 °C,Clear.,N/A,45%,1013 mbar,16 km
2024-02-04 21:51,2024-02-04,21:51,4 °C,Clear.,7 km/h,46%,1013 mbar,16 km
2024-02-04 22:51,2024-02-04,22:51,3 °C,Clear.,9 km/h,48%,1013 mbar,16 km
2024-02-04 23:51,2024-02-04,23:51,2 °C,Clear.,6 km/h,48%,1013 mbar,16 km
2024-02-05 00:51,2024-02-05,00:51,2 °C,Clear.,6 km/h,52%,1013 mbar,16 km
2024-02-05 01:51,2024-02-05,01:51,2 °C,Clear.,11 km/h,52%,1013 mbar,16 km
2024-02-05 02:51,2024-02-05,02:51,1 °C,Clear.,N/A,54%,1012 mbar,16 km
2024-02-05 03:51,2024-02-05,03:51,1 °C,Clear.,6 km/h,52%,1012 mbar,16 km
2024-02-05 04:51,2024-02-05,04:51,1 °C,Clear.,No wind,54%,1013 mbar,16 km
2024-02-05 05:51,2024-02-05,05:51,1 °C,Clear.,9 km/h,43%,1013 mbar,16 km
2024-02-05 06:51,2024-02-05,06:51,0 °C,Clear.,7 km/h,47%,1013 mbar,16 km
2024-02-05 07:51,2024-02-05,07:51,0 °C,Sunny.,7 km/h,52%,1014 mbar,16 km
2024-02-05 08:51,2024-02-05,08:51,1 °C,Sunny.,11 km/h,50%,1014 mbar,16 km
2024-02-05 09:51,2024-02-05,09:51,2 °C,Sunny.,13 km/h,48%,1014 mbar,16 km
2024-02-05 10:51,2024-02-05,10:51,3 °C,Sunny.,7 km/h,43%,1014 mbar,16 km
2024-02-05 11:51,2024-02-05,11:51,5 °C,Sunny.,15 km/h,35%,1014 mbar,16 km
2024-02-05 12:51,2024-02-05,12:51,6 °C,Sunny.,11 km/h,32%,1013 mbar,16 km
2024-02-05 13:51,2024-02-05,13:51,6 °C,Sunny.,13 km/h,29%,1013 mbar,16 km
2024-02-05 14:51,2024-02-05,14:51,7 °C,Sunny.,11 km/h,27%,1013 mbar,16 km
2024-02-05 15:51,2024-02-05,15:51,6 °C,Sunny.,13 km/h,28%,1013 mbar,16 km
2024-02-05 16:51,2024-02-05,16:51,5 °C,Sunny.,17 km/h,30%,1014 mbar,16 km
2024-02-05 17:51,2024-02-05,17:51,4 °C,Clear.,19 km/h,30%,1014 mbar,16 km
2024-02-05 19:51,2024-02-05,19:51,3 °C,Clear.,20 km/h,33%,1016 mbar,16 km
2024-02-05 20:51,2024-02-05,20:51,3 °C,Clear.,15 km/h,33%,1016 mbar,16 km
2024-02-05 21:51,2024-02-05,21:51,2 °C,Clear.,15 km/h,32%,1017 mbar,16 km
2024-02-05 22:51,2024-02-05,22:51,2 °C,Clear.,11 km/h,35%,1017 mbar,16 km
2024-02-05 23:51,2024-02-05,23:51,1 °C,Clear.,13 km/h,36%,1017 mbar,16 km
2024-02-06 00:51,2024-02-06,00:51,0 °C,Clear.,7 km/h,36%,1018 mbar,16 km
2024-02-06 01:51,2024-02-06,01:51,-1 °C,Clear.,13 km/h,33%,1018 mbar,16 km
2024-02-06 02:51,2024-02-06,02:51,-1 °C,Clear.,15 km/h,40%,1019 mbar,16 km
2024-02-06 03:51,2024-02-06,03:51,-1 °C,Clear.,7 km/h,45%,1019 mbar,16 km
2024-02-06 04:51,2024-02-06,04:51,-2 °C,Clear.,9 km/h,51%,1019 mbar,16 km
2024-02-06 05:51,2024-02-06,05:51,-2 °C,Clear.,11 km/h,51%,1020 mbar,16 km
2024-02-06 06:51,2024-02-06,06:51,-2 °C,Clear.,13 km/h,54%,1021 mbar,16 km
2024-02-06 07:51,2024-02-06,07:51,-1 °C,Sunny.,17 km/h,49%,1022 mbar,16 km
2024-02-06 08:51,2024-02-06,08:51,0 °C,Sunny.,13 km/h,47%,1022 mbar,16 km
2024-02-06 09:51,2024-02-06,09:51,1 °C,Sunny.,15 km/h,46%,1022 mbar,16 km
2024-02-06 10:51,2024-02-06,10:51,2 °C,Sunny.,9 km/h,46%,1022 mbar,16 km
2024-02-06 11:51,2024-02-06,11:51,4 °C,Sunny.,11 km/h,41%,1022 mbar,16 km
2024-02-06 12:51,2024-02-06,12:51,4 °C,Sunny.,N/A,38%,1021 mbar,16 km
2024-02-06 13:51,2024-02-06,13:51,4 °C,Sunny.,6 km/h,38%,1021 mbar,16 km
2024-02-06 14:51,2024-02-06,14:51,5 °C,Sunny.,6 km/h,36%,1021 mbar,16 km
2024-02-06 15:51,2024-02-06,15:51,5 °C,Sunny.,17 km/h,38%,1022 mbar,16 km
2024-02-06 16:51,2024-02-06,16:51,4 °C,Sunny.,9 km/h,40%,1022 mbar,16 km
2024-02-06 17:51,2024-02-06,17:51,4 °C,Clear.,11 km/h,41%,1023 mbar,16 km
2024-02-06 19:51,2024-02-06,19:51,3 °C,Clear.,13 km/h,45%,1023 mbar,16 km
2024-02-06 20:51,2024-02-06,20:51,3 °C,Clear.,9 km/h,46%,1024 mbar,16 km
2024-02-06 21:51,2024-02-06,21:51,2 °C,Clear.,No wind,50%,1024 mbar,16 km
2024-02-06 22:51,2024-02-06,22:51,2 °C,Clear.,11 km/h,52%,1024 mbar,16 km
2024-02-06 23:51,2024-02-06,23:51,2 °C,Clear.,13 km/h,54%,1024 mbar,16 km
2024-02-07 00:51,2024-02-07,00:51,2 °C,Clear.,7 km/h,54%,1024 mbar,16 km
2024-02-07 01:51,2024-02-07,01:51,2 °C,Clear.,7 km/h,54%,1024 mbar,16 km
2024-02-07 02:51,2024-02-07,02:51,1 °C,Clear.,9 km/h,56%,1024 mbar,16 km
2024-02-07 03:51,2024-02-07,03:51,1 °C,Clear.,7 km/h,56%,1024 mbar,16 km
2024-02-07 04:51,2024-02-07,04:51,1 °C,Clear.,6 km/h,58%,1025 mbar,16 km
2024-02-07 05:51,2024-02-07,05:51,1 °C,Clear.,9 km/h,56%,1025 mbar,16 km
2024-02-07 06:51,2024-02-07,06:51,1 °C,Clear.,7 km/h,56%,1026 mbar,16 km
2024-02-07 07:51,2024-02-07,07:51,1 °C,Sunny.,6 km/h,59%,1027 mbar,16 km
2024-02-07 08:51,2024-02-07,08:51,3 °C,Sunny.,7 km/h,52%,1027 mbar,16 km
2024-02-07 09:51,2024-02-07,09:51,4 °C,Sunny.,13 km/h,48%,1027 mbar,16 km
2024-02-07 10:51,2024-02-07,10:51,4 °C,Sunny.,N/A,47%,1027 mbar,16 km
2024-02-07 11:51,2024-02-07,11:51,7 °C,Sunny.,9 km/h,38%,1026 mbar,16 km
2024-02-07 12:51,2024-02-07,12:51,8 °C,Sunny.,9 km/h,36%,1025 mbar,16 km
2024-02-07 13:51,2024-02-07,13:51,8 °C,Sunny.,7 km/h,35%,1024 mbar,16 km
2024-02-07 14:51,2024-02-07,14:51,8 °C,Sunny.,No wind,36%,1024 mbar,16 km
2024-02-07 15:51,2024-02-07,15:51,8 °C,Sunny.,9 km/h,36%,1024 mbar,16 km
2024-02-07 16:51,2024-02-07,16:51,8 °C,Sunny.,7 km/h,37%,1024 mbar,16 km
2024-02-07 17:51,2024-02-07,17:51,7 °C,Clear.,7 km/h,38%,1025 mbar,16 km
2024-02-07 19:51,2024-02-07,19:51,7 °C,Clear.,6 km/h,37%,1025 mbar,16 km
2024-02-07 20:51,2024-02-07,20:51,6 °C,Clear.,6 km/h,38%,1025 mbar,16 km
2024-02-07 21:51,2024-02-07,21:51,6 °C,Clear.,6 km/h,43%,1026 mbar,16 km
2024-02-07 22:51,2024-02-07,22:51,6 °C,Clear.,No wind,53%,1026 mbar,16 km
2024-02-07 23:51,2024-02-07,23:51,6 °C,Clear.,No wind,53%,1026 mbar,16 km
2024-02-08 00:51,2024-02-08,00:51,5 °C,Clear.,9 km/h,58%,1026 mbar,16 km
2024-02-08 01:51,2024-02-08,01:51,5 °C,Clear.,No wind,53%,1026 mbar,16 km
2024-02-08 02:51,2024-02-08,02:51,4 °C,Clear.,No wind,55%,1026 mbar,16 km
2024-02-08 03:51,2024-02-08,03:51,4 °C,Clear.,6 km/h,57%,1026 mbar,16 km
2024-02-08 04:51,2024-02-08,04:51,4 °C,Clear.,No wind,53%,1026 mbar,16 km
2024-02-08 05:51,2024-02-08,05:51,3 °C,Clear.,No wind,57%,1026 mbar,16 km
2024-02-08 06:51,2024-02-08,06:51,4 °C,Clear.,6 km/h,53%,1026 mbar,16 km
2024-02-08 07:51,2024-02-08,07:51,4 °C,Sunny.,7 km/h,49%,1027 mbar,16 km
2024-02-08 08:51,2024-02-08,08:51,6 °C,Sunny.,6 km/h,47%,1027 mbar,16 km
2024-02-08 09:51,2024-02-08,09:51,8 °C,Sunny.,7 km/h,35%,1027 mbar,16 km
2024-02-08 10:51,2024-02-08,10:51,9 °C,Sunny.,9 km/h,30%,1026 mbar,16 km
2024-02-08 11:51,2024-02-08,11:51,11 °C,Sunny.,6 km/h,29%,1026 mbar,16 km
2024-02-08 12:51,2024-02-08,12:51,11 °C,Sunny.,7 km/h,32%,1025 mbar,16 km
2024-02-08 13:51,2024-02-08,13:51,11 °C,Sunny.,6 km/h,31%,1024 mbar,16 km
2024-02-08 14:51,2024-02-08,14:51,11 °C,Sunny.,6 km/h,32%,1024 mbar,16 km
2024-02-08 15:51,2024-02-08,15:51,11 °C,Sunny.,9 km/h,33%,1024 mbar,16 km
2024-02-08 16:51,2024-02-08,16:51,9 °C,Sunny.,6 km/h,39%,1024 mbar,16 km
2024-02-08 17:51,2024-02-08,17:51,8 °C,Clear.,6 km/h,46%,1025 mbar,16 km
2024-02-08 19:51,2024-02-08,19:51,7 °C,Clear.,No wind,51%,1024 mbar,16 km
2024-02-08 20:51,2024-02-08,20:51,7 °C,Clear.,N/A,51%,1024 mbar,16 km
2024-02-08 21:51,2024-02-08,21:51,7 °C,Clear.,9 km/h,60%,1024 mbar,16 km
2024-02-08 22:51,2024-02-08,22:51,7 °C,Clear.,9 km/h,68%,1024 mbar,14 km
2024-02-08 23:51,2024-02-08,23:51,7 °C,Clear.,6 km/h,65%,1024 mbar,16 km
2024-02-09 00:51,2024-02-09,00:51,7 °C,Clear.,No wind,58%,1023 mbar,16 km
2024-02-09 01:51,2024-02-09,01:51,7 °C,Clear.,11 km/h,55%,1022 mbar,16 km
2024-02-09 02:51,2024-02-09,02:51,6 °C,Clear.,No wind,58%,1021 mbar,16 km
2024-02-09 03:51,2024-02-09,03:51,7 °C,Clear.,6 km/h,55%,1022 mbar,16 km
2024-02-09 04:51,2024-02-09,04:51,7 °C,Clear.,7 km/h,49%,1022 mbar,16 km
2024-02-09 05:51,2024-02-09,05:51,7 °C,Clear.,7 km/h,49%,1021 mbar,16 km
2024-02-09 06:51,2024-02-09,06:51,7 °C,Clear.,7 km/h,58%,1022 mbar,16 km
2024-02-09 07:51,2024-02-09,07:51,7 °C,Sunny.,13 km/h,71%,1021 mbar,16 km
2024-02-09 08:51,2024-02-09,08:51,8 °C,Sunny.,7 km/h,73%,1021 mbar,16 km
2024-02-09 09:51,2024-02-09,09:51,8 °C,Sunny.,9 km/h,71%,1021 mbar,16 km
2024-02-09 10:51,2024-02-09,10:51,9 °C,Sunny.,7 km/h,66%,1020 mbar,16 km
2024-02-09 11:51,2024-02-09,11:51,11 °C,Sunny.,9 km/h,59%,1019 mbar,16 km
2024-02-09 12:51,2024-02-09,12:51,12 °C,Passing clouds.,7 km/h,57%,1018 mbar,16 km
2024-02-09 13:51,2024-02-09,13:51,12 °C,Sunny.,13 km/h,59%,1017 mbar,16 km
2024-02-09 14:51,2024-02-09,14:51,11 °C,Scattered clouds.,11 km/h,61%,1016 mbar,16 km
2024-02-09 15:51,2024-02-09,15:51,11 °C,Overcast.,9 km/h,66%,1016 mbar,16 km
2024-02-09 16:51,2024-02-09,16:51,9 °C,Sunny.,9 km/h,69%,1016 mbar,16 km
2024-02-09 17:51,2024-02-09,17:51,9 °C,Clear.,6 km/h,71%,1016 mbar,16 km
2024-02-09 19:51,2024-02-09,19:51,8 °C,Clear.,No wind,79%,1016 mbar,16 km
2024-02-09 20:51,2024-02-09,20:51,8 °C,Clear.,No wind,79%,1015 mbar,16 km
2024-02-09 21:51,2024-02-09,21:51,7 °C,Clear.,No wind,82%,1015 mbar,16 km
2024-02-09 22:51,2024-02-09,22:51,8 °C,Clear.,6 km/h,77%,1014 mbar,16 km
2024-02-09 23:51,2024-02-09,23:51,10 °C,Clear.,13 km/h,61%,1014 mbar,16 km
2024-02-10 00:51,2024-02-10,00:51,11 °C,Clear.,15 km/h,59%,1014 mbar,16 km
2024-02-10 01:51,2024-02-10,01:51,11 °C,Clear.,No wind,59%,1013 mbar,16 km
2024-02-10 02:51,2024-02-10,02:51,10 °C,Clear.,No wind,61%,1012 mbar,16 km
2024-02-10 03:51,2024-02-10,03:51,9 °C,Clear.,6 km/h,64%,1012 mbar,16 km
2024-02-10 04:51,2024-02-10,04:51,8 °C,Clear.,No wind,69%,1012 mbar,16 km
2024-02-10 05:51,2024-02-10,05:51,9 °C,Clear.,6 km/h,63%,1012 mbar,16 km
2024-02-10 06:51,2024-02-10,06:51,9 °C,Clear.,No wind,66%,1012 mbar,16 km
2024-02-10 07:51,2024-02-10,07:51,8 °C,Sunny.,9 km/h,69%,1012 mbar,13 km
2024-02-10 08:51,2024-02-10,08:51,10 °C,Partly sunny.,No wind,63%,1012 mbar,13 km
2024-02-10 09:51,2024-02-10,09:51,12 °C,Sunny.,6 km/h,55%,1011 mbar,14 km
2024-02-10 10:51,2024-02-10,10:51,13 °C,Sunny.,13 km/h,53%,1011 mbar,16 km
2024-02-10 11:51,2024-02-10,11:51,14 °C,Sunny.,7 km/h,53%,1011 mbar,16 km
2024-02-10 12:51,2024-02-10,12:51,14 °C,Sunny.,6 km/h,53%,1010 mbar,16 km
2024-02-10 13:51,2024-02-10,13:51,14 °C,Sunny.,N/A,54%,1009 mbar,16 km
2024-02-10 14:51,2024-02-10,14:51,15 °C,Sunny.,7 km/h,54%,1008 mbar,16 km
2024-02-10 15:51,2024-02-10,15:51,15 °C,Sunny.,13 km/h,56%,1008 mbar,16 km
2024-02-10 16:51,2024-02-10,16:51,15 °C,Partly sunny.,7 km/h,56%,1008 mbar,16 km
2024-02-10 17:51,2024-02-10,17:51,15 °C,Clear.,7 km/h,58%,1008 mbar,16 km
2024-02-10 19:51,2024-02-10,19:51,13 °C,Passing clouds.,No wind,62%,1010 mbar,16 km
2024-02-10 20:51,2024-02-10,20:51,13 °C,Passing clouds.,No wind,62%,1010 mbar,16 km
2024-02-10 21:51,2024-02-10,21:51,14 °C,Passing clouds.,No wind,62%,1010 mbar,16 km
2024-02-10 22:51,2024-02-10,22:51,13 °C,Passing clouds.,No wind,65%,1010 mbar,16 km
2024-02-10 23:51,2024-02-10,23:51,13 °C,Clear.,6 km/h,65%,1010 mbar,16 km
2024-02-11 00:51,2024-02-11,00:51,13 °C,Clear.,7 km/h,65%,1010 mbar,16 km
2024-02-11 01:51,2024-02-11,01:51,13 °C,Clear.,7 km/h,67%,1011 mbar,16 km
2024-02-11 02:51,2024-02-11,02:51,12 °C,Clear.,7 km/h,72%,1011 mbar,16 km
2024-02-11 03:51,2024-02-11,03:51,10 °C,Clear.,9 km/h,66%,1011 mbar,16 km
2024-02-11 04:51,2024-02-11,04:51,9 °C,Clear.,9 km/h,61%,1012 mbar,16 km
2024-02-11 05:51,2024-02-11,05:51,8 °C,Clear.,13 km/h,63%,1012 mbar,16 km
2024-02-11 06:51,2024-02-11,06:51,7 °C,Clear.,6 km/h,60%,1013 mbar,16 km
2024-02-11 07:51,2024-02-11,07:51,7 °C,Sunny.,7 km/h,58%,1014 mbar,16 km
2024-02-11 08:51,2024-02-11,08:51,7 °C,Sunny.,13 km/h,53%,1014 mbar,16 km
2024-02-11 09:51,2024-02-11,09:51,8 °C,Sunny.,17 km/h,51%,1014 mbar,16 km
2024-02-11 10:51,2024-02-11,10:51,8 °C,Sunny.,7 km/h,51%,1014 mbar,16 km
2024-02-11 11:51,2024-02-11,11:51,8 °C,Sunny.,7 km/h,50%,1013 mbar,16 km
2024-02-11 12:51,2024-02-11,12:51,8 °C,Sunny.,9 km/h,48%,1013 mbar,16 km
2024-02-11 13:51,2024-02-11,13:51,8 °C,Sunny.,11 km/h,48%,1012 mbar,16 km
2024-02-11 14:51,2024-02-11,14:51,9 °C,Sunny.,9 km/h,46%,1012 mbar,16 km
2024-02-11 15:51,2024-02-11,15:51,9 °C,Sunny.,7 km/h,46%,1012 mbar,16 km
2024-02-11 16:51,2024-02-11,16:51,8 °C,Partly sunny.,11 km/h,50%,1013 mbar,16 km
2024-02-11 17:51,2024-02-11,17:51,8 °C,Passing clouds.,9 km/h,50%,1013 mbar,16 km
2024-02-11 19:51,2024-02-11,19:51,7 °C,Passing clouds.,13 km/h,53%,1013 mbar,16 km
2024-02-11 20:51,2024-02-11,20:51,7 °C,Mostly cloudy.,9 km/h,53%,1013 mbar,16 km
2024-02-11 21:51,2024-02-11,21:51,7 °C,Mostly cloudy.,7 km/h,53%,1013 mbar,16 km
2024-02-11 22:51,2024-02-11,22:51,7 °C,Overcast.,9 km/h,53%,1013 mbar,16 km
2024-02-11 23:51,2024-02-11,23:51,6 °C,Overcast.,11 km/h,56%,1013 mbar,16 km
2024-02-12 00:51,2024-02-12,00:51,6 °C,Overcast.,15 km/h,57%,1013 mbar,16 km
2024-02-12 01:51,2024-02-12,01:51,5 °C,Overcast.,No wind,60%,1013 mbar,16 km
2024-02-12 02:51,2024-02-12,02:51,4 °C,Passing clouds.,7 km/h,63%,1012 mbar,16 km
2024-02-12 03:51,2024-02-12,03:51,4 °C,Clear.,7 km/h,65%,1013 mbar,16 km
2024-02-12 04:51,2024-02-12,04:51,3 °C,Passing clouds.,6 km/h,65%,1013 mbar,16 km
2024-02-12 05:51,2024-02-12,05:51,3 °C,Passing clouds.,6 km/h,67%,1013 mbar,16 km
2024-02-12 06:51,2024-02-12,06:51,3 °C,Clear.,6 km/h,67%,1014 mbar,16 km
2024-02-12 07:51,2024-02-12,07:51,3 °C,Sunny.,No wind,68%,1014 mbar,16 km
2024-02-12 08:51,2024-02-12,08:51,4 °C,Sunny.,9 km/h,62%,1014 mbar,16 km
2024-02-12 09:51,2024-02-12,09:51,4 °C,Sunny.,6 km/h,60%,1015 mbar,16 km
2024-02-12 10:51,2024-02-12,10:51,6 °C,Sunny.,No wind,55%,1013 mbar,16 km
2024-02-12 11:51,2024-02-12,11:51,7 °C,Sunny.,6 km/h,53%,1012 mbar,16 km
2024-02-12 12:51,2024-02-12,12:51,7 °C,Sunny.,7 km/h,51%,1011 mbar,16 km
2024-02-12 13:51,2024-02-12,13:51,8 °C,Sunny.,6 km/h,48%,1011 mbar,16 km
2024-02-12 14:51,2024-02-12,14:51,8 °C,Sunny.,6 km/h,50%,1011 mbar,16 km
2024-02-12 15:51,2024-02-12,15:51,8 °C,Sunny.,No wind,50%,1010 mbar,16 km
2024-02-12 16:51,2024-02-12,16:51,8 °C,Sunny.,No wind,51%,1010 mbar,16 km
2024-02-12 17:51,2024-02-12,17:51,7 °C,Overcast.,7 km/h,53%,1011 mbar,16 km
2024-02-12 19:51,2024-02-12,19:51,6 °C,Clear.,11 km/h,58%,1010 mbar,16 km
2024-02-12 20:51,2024-02-12,20:51,6 °C,Overcast.,9 km/h,60%,1010 mbar,16 km
2024-02-12 21:51,2024-02-12,21:51,6 °C,Overcast.,11 km/h,57%,1010 mbar,16 km
2024-02-12 22:51,2024-02-12,22:51,5 °C,Overcast.,15 km/h,60%,1008 mbar,16 km
2024-02-12 23:51,2024-02-12,23:51,4 °C,Mostly cloudy.,17 km/h,58%,1007 mbar,16 km
2024-02-13 00:51,2024-02-13,00:51,4 °C,Mostly cloudy.,11 km/h,58%,1006 mbar,16 km
2024-02-13 01:51,2024-02-13,01:51,4 °C,Light rain. Overcast.,22 km/h,62%,1004 mbar,16 km
2024-02-13 03:04,2024-02-13,03:04,2 °C,Light snow. Overcast.,15 km/h,82%,1004 mbar,3 km
2024-02-13 03:31,2024-02-13,03:31,1 °C,Light snow. Fog.,13 km/h,85%,1004 mbar,3 km
2024-02-13 03:51,2024-02-13,03:51,1 °C,Light snow. Fog.,15 km/h,88%,1003 mbar,2 km
2024-02-13 04:51,2024-02-13,04:51,1 °C,Light snow. Fog.,13 km/h,88%,1001 mbar,2 km
2024-02-13 05:51,2024-02-13,05:51,1 °C,Light snow. Fog.,15 km/h,88%,1000 mbar,3 km
2024-02-13 06:51,2024-02-13,06:51,1 °C,Light snow. Fog.,15 km/h,88%,999 mbar,1 km
2024-02-13 07:35,2024-02-13,07:35,1 °C,Heavy snow. Fog.,22 km/h,92%,998 mbar,0 km
2024-02-13 07:51,2024-02-13,07:51,1 °C,Snow. Fog.,20 km/h,88%,997 mbar,0 km
2024-02-13 08:51,2024-02-13,08:51,1 °C,Heavy snow. Fog.,11 km/h,92%,998 mbar,0 km
2024-02-13 10:08,2024-02-13,10:08,1 °C,Light snow. Fog.,15 km/h,88%,998 mbar,1 km
2024-02-13 10:33,2024-02-13,10:33,1 °C,Snow. Fog.,13 km/h,88%,999 mbar,1 km
2024-02-13 11:04,2024-02-13,11:04,1 °C,Snow. Fog.,15 km/h,88%,999 mbar,1 km
2024-02-13 11:29,2024-02-13,11:29,1 °C,Snow. Fog.,17 km/h,88%,999 mbar,0 km
2024-02-13 11:51,2024-02-13,11:51,1 °C,Light snow. Fog.,13 km/h,88%,999 mbar,1 km
2024-02-13 12:37,2024-02-13,12:37,1 °C,Light snow. Fog.,9 km/h,88%,1001 mbar,10 km
2024-02-13 12:58,2024-02-13,12:58,2 °C,Cloudy.,11 km/h,85%,1001 mbar,16 km
2024-02-13 13:51,2024-02-13,13:51,3 °C,Partly sunny.,N/A,76%,1001 mbar,16 km
2024-02-13 14:51,2024-02-13,14:51,4 °C,Mostly cloudy.,9 km/h,67%,1002 mbar,16 km
2024-02-13 15:51,2024-02-13,15:51,4 °C,Overcast.,11 km/h,65%,1004 mbar,16 km
2024-02-13 16:51,2024-02-13,16:51,4 °C,Partly sunny.,11 km/h,60%,1004 mbar,16 km
2024-02-13 17:51,2024-02-13,17:51,4 °C,Passing clouds.,9 km/h,53%,1006 mbar,16 km
2024-02-13 19:51,2024-02-13,19:51,4 °C,Clear.,N/A,50%,1008 mbar,16 km
2024-02-13 20:51,2024-02-13,20:51,3 °C,Clear.,9 km/h,53%,1009 mbar,16 km
2024-02-13 21:51,2024-02-13,21:51,3 °C,Overcast.,11 km/h,55%,1009 mbar,16 km
2024-02-13 22:51,2024-02-13,22:51,3 °C,Overcast.,17 km/h,55%,1009 mbar,16 km
2024-02-13 23:51,2024-02-13,23:51,3 °C,Clear.,9 km/h,58%,1009 mbar,16 km
2024-02-14 00:51,2024-02-14,00:51,3 °C,Overcast.,22 km/h,51%,1010 mbar,16 km
2024-02-14 01:51,2024-02-14,01:51,3 °C,Clear.,13 km/h,50%,1010 mbar,16 km
2024-02-14 02:51,2024-02-14,02:51,2 °C,Partly cloudy.,19 km/h,59%,1011 mbar,16 km
2024-02-14 03:51,2024-02-14,03:51,1 °C,Mostly cloudy.,13 km/h,54%,1012 mbar,16 km
2024-02-14 04:51,2024-02-14,04:51,1 °C,Clear.,13 km/h,38%,1012 mbar,16 km
2024-02-14 05:51,2024-02-14,05:51,-1 °C,Clear.,17 km/h,40%,1013 mbar,16 km
2024-02-14 06:51,2024-02-14,06:51,-1 °C,Passing clouds.,17 km/h,43%,1014 mbar,16 km
2024-02-14 07:51,2024-02-14,07:51,-2 °C,Sunny.,19 km/h,45%,1016 mbar,16 km
2024-02-14 08:51,2024-02-14,08:51,-2 °C,Sunny.,30 km/h,43%,1016 mbar,16 km
2024-02-14 09:51,2024-02-14,09:51,-1 °C,Sunny.,22 km/h,41%,1017 mbar,16 km
2024-02-14 10:51,2024-02-14,10:51,-1 °C,Sunny.,11 km/h,41%,1017 mbar,16 km
2024-02-14 11:51,2024-02-14,11:51,1 °C,Sunny.,15 km/h,38%,1017 mbar,16 km
2024-02-14 12:51,2024-02-14,12:51,1 °C,Sunny.,N/A,37%,1016 mbar,16 km
2024-02-14 13:51,2024-02-14,13:51,2 °C,Sunny.,20 km/h,34%,1016 mbar,16 km
2024-02-14 14:51,2024-02-14,14:51,2 °C,Sunny.,22 km/h,31%,1016 mbar,16 km
2024-02-14 15:51,2024-02-14,15:51,2 °C,Sunny.,30 km/h,31%,1017 mbar,16 km
2024-02-14 16:51,2024-02-14,16:51,2 °C,Sunny.,22 km/h,32%,1018 mbar,16 km
2024-02-14 17:51,2024-02-14,17:51,1 °C,Clear.,17 km/h,32%,1019 mbar,16 km
2024-02-14 19:51,2024-02-14,19:51,0 °C,Clear.,13 km/h,38%,1020 mbar,16 km
2024-02-14 20:51,2024-02-14,20:51,0 °C,Clear.,19 km/h,38%,1020 mbar,16 km
2024-02-14 21:51,2024-02-14,21:51,-1 °C,Clear.,26 km/h,41%,1020 mbar,16 km
2024-02-14 22:51,2024-02-14,22:51,-1 °C,Clear.,17 km/h,43%,1020 mbar,16 km
2024-02-14 23:51,2024-02-14,23:51,-1 °C,Clear.,13 km/h,47%,1021 mbar,16 km
2024-02-15 00:51,2024-02-15,00:51,-2 °C,Clear.,15 km/h,49%,1021 mbar,16 km
2024-02-15 01:51,2024-02-15,01:51,-2 °C,Clear.,7 km/h,51%,1021 mbar,16 km
